poly_id,GID_2,NAME_1,NAME_2,EAD_nomang_usd,EAD_with_usd,EAD_avoided_usd,mangrove_ha,benefit_per_ha_year,NPV_benefits_usd,NPV_cost_low,NPV_cost_mid,NPV_cost_high,BCR_low,BCR_mid,BCR_high,pop_exposed_nomang,ntl_exposed_nomang,pop_exposed_with,ntl_exposed_with,pop_avoided,ntl_avoided
176,PHL.12.24_1,Batangas,San Luis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,PHL.12.25_1,Batangas,San Nicolas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,PHL.12.26_1,Batangas,San Pascual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,PHL.12.27_1,Batangas,Santa Teresita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,PHL.12.28_1,Batangas,Santo Tomas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,PHL.12.30_1,Batangas,Taal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,PHL.12.29_1,Batangas,Taal lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,PHL.12.31_1,Batangas,Talisay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,PHL.12.32_1,Batangas,Tanauan City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,PHL.12.33_1,Batangas,Taysan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,PHL.12.34_1,Batangas,Tingloy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,PHL.12.35_1,Batangas,Tuy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,PHL.13.1_1,Benguet,Atok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,PHL.13.2_1,Benguet,Baguio City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,PHL.13.3_1,Benguet,Bakun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,PHL.13.4_1,Benguet,Bokod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,PHL.13.5_1,Benguet,Buguias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,PHL.13.6_1,Benguet,Itogon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,PHL.13.7_1,Benguet,Kabayan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,PHL.13.8_1,Benguet,Kapangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,PHL.13.9_1,Benguet,Kibungan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,PHL.13.10_1,Benguet,La Trinidad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,PHL.13.11_1,Benguet,Mankayan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,PHL.13.12_1,Benguet,Sablan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,PHL.13.13_1,Benguet,Tuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,PHL.13.14_1,Benguet,Tublay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,PHL.14.1_1,Biliran,Almeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,PHL.14.2_1,Biliran,Biliran,0,0,0,0,0,0,0,0,0,0,0,0,5.971850395202637,0,5.971850395202637,0,0,0
204,PHL.14.3_1,Biliran,Cabucgayan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,PHL.14.4_1,Biliran,Caibiran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,PHL.14.5_1,Biliran,Culaba,46.08851214599609,46.08851214599609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,PHL.14.6_1,Biliran,Kawayan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,PHL.14.7_1,Biliran,Maripipi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,PHL.14.8_1,Biliran,Naval,1666.689671875,1236.3633906250002,430.32628124999974,97.35685729980469,4.420092155654074,6615.169684096228,146035.28594970703,389427.42919921875,973568.5729980469,0.04529843346473413,0.016986912549275302,0.00679476501971012,0.4501844346523285,0,0.4501844346523285,0,0,0
210,PHL.15.1_1,Bohol,Albuquerque,0,0,0,36.00406265258789,0,0,54006.093978881836,144016.25061035156,360040.6265258789,0,0,0,0,0,0,0,0,0
211,PHL.15.2_1,Bohol,Alicia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,PHL.15.3_1,Bohol,Anda,191086.21128125,182597.16221875,8489.04906250001,112.3188247680664,75.57993132522117,130497.490978087,168478.2371520996,449275.2990722656,1123188.247680664,0.77456586194142,0.2904621982280325,0.11618487929121299,5.937514781951904,3.885493755340576,5.937514781951904,3.885493755340576,0,0
213,PHL.15.4_1,Bohol,Antequera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,PHL.15.5_1,Bohol,Baclayon,0,0,0,81.56084442138672,0,0,122341.26663208008,326243.3776855469,815608.4442138672,0,0,0,0,0,0,0,0,0
215,PHL.15.6_1,Bohol,Balilihan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,PHL.15.7_1,Bohol,Batuan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,PHL.15.8_1,Bohol,Bien Unido,1629564.8797499996,1564955.70675,64609.17299999972,190.0335235595703,339.9882914855626,993201.3478298961,285050.28533935547,760134.09423828125,1900335.2355957031,3.484302240383584,1.306613340143844,0.5226453360575376,58.3862190246582,16.926328659057617,58.3862190246582,16.926328659057617,0,0
218,PHL.15.9_1,Bohol,Bilar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,PHL.15.10_1,Bohol,Buenavista,0,0,0,314.7937927246094,0,0,472190.68908691406,1259175.1708984375,3147937.9272460938,0,0,0,1.1763337850570679,0,1.1763337850570679,0,0,0
220,PHL.15.11_1,Bohol,Calape,9.337836410850288e-6,6.06959342258051e-6,3.2682429882697774e-6,383.0689697265625,8.53173513532739e-9,5.0240905281130346e-5,574603.45458984375,1532275.87890625,3830689.697265625,8.743578702810389e-11,3.278842013553896e-11,1.3115368054215584e-11,0,0,0,0,0,0
221,PHL.15.12_1,Bohol,Candijay,1640.7760551757813,1208.7146660156252,432.06138916015607,975.075439453125,0.44310560155476736,6641.842545471463,1462613.1591796875,3900301.7578125,9750754.39453125,0.004541079439758745,0.0017029047899095294,6.811619159638117e-4,1.6380757093429565,0.05129195377230644,1.6380757093429565,0.05129195377230644,0,0
222,PHL.15.13_1,Bohol,Carmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,PHL.15.14_1,Bohol,Catigbian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,PHL.15.15_1,Bohol,Clarin,61704.4481875,50871.633453124996,10832.814734375002,135.6708221435547,79.84631155925841,166526.91398747446,203506.23321533203,542683.28857421875,1356708.2214355469,0.8182890094146189,0.3068583785304821,0.12274335141219284,0,0,0,0,0,0
225,PHL.15.16_1,Bohol,Corella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,PHL.15.17_1,Bohol,Cortes,0,0,0,140.4765167236328,0,0,210714.77508544922,561906.06689453125,1404765.1672363281,0,0,0,0,0,0,0,0,0
227,PHL.15.18_1,Bohol,Dagohoy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,PHL.15.19_1,Bohol,Danao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,PHL.15.20_1,Bohol,Dauis,0,0,0,97.262664794921875,0,0,145893.9971923828,389050.6591796875,972626.64794921875,0,0,0,0,0,0,0,0,0
230,PHL.15.21_1,Bohol,Dimiao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,PHL.15.22_1,Bohol,Duero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,PHL.15.23_1,Bohol,Garcia Hernandez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,PHL.15.24_1,Bohol,Guindulman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,PHL.15.25_1,Bohol,Inabanga,0,0,0,798.7437744140625,0,0,1198115.6616210938,3194975.09765625,7987437.744140625,0,0,0,8.47069263458252,0,8.47069263458252,0,0,0
235,PHL.15.26_1,Bohol,Jagna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,PHL.15.27_1,Bohol,Jetafe,1338820.6477499998,1050189.39675,288631.2509999997,705.8284912109375,408.92547494762715,4436969.770825421,1058742.7368164062,2823313.96484375,7058284.912109375,4.190791224851467,1.5715467093193,0.62861868372772,26.920629501342773,13.416607856750488,26.920629501342773,13.416607856750488,0,0
237,PHL.15.28_1,Bohol,Lila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,PHL.15.29_1,Bohol,Loay,0,0,0,276.3160400390625,0,0,414474.06005859375,1105264.16015625,2763160.400390625,0,0,0,0,0,0,0,0,0
239,PHL.15.30_1,Bohol,Loboc,0,0,0,78.92794036865234,0,0,118391.91055297852,315711.7614746094,789279.4036865234,0,0,0,0,0,0,0,0,0
240,PHL.15.31_1,Bohol,Loon,376.690890625,309.48728125,67.203609374999985,262.8849182128906,0.25563889260690437,1033.084193946951,394327.37731933594,1051539.6728515625,2628849.1821289062,0.0026198642381107975,9.82449089291549e-4,3.9297963571661965e-4,0,0,0,0,0,0
241,PHL.15.32_1,Bohol,Mabini,0,0,0,701.2003173828125,0,0,1051800.4760742188,2804801.26953125,7012003.173828125,0,0,0,0.07911602407693863,0,0.07873042672872543,0,3.855973482131958e-4,0
242,PHL.15.33_1,Bohol,Maribojoc,0,0,0,73.46690368652344,0,0,110200.35552978516,293867.61474609375,734669.0368652344,0,0,0,0,0,0,0,0,0
243,PHL.15.34_1,Bohol,Panglao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,PHL.15.35_1,Bohol,Pilar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,PHL.15.36_1,Bohol,Pres. Carlos P. Garcia,0,0,0,499.7102355957031,0,0,749565.3533935547,1998840.9423828125,4997102.355957031,0,0,0,1.3601288795471191,0,1.3601288795471191,0,0,0
246,PHL.15.37_1,Bohol,Sagbayan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,PHL.15.38_1,Bohol,San Isidro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,PHL.15.39_1,Bohol,San Miguel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,PHL.15.40_1,Bohol,Sevilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,PHL.15.41_1,Bohol,Sierra Bullones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,PHL.15.42_1,Bohol,Sikatuna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,PHL.15.43_1,Bohol,Tagbilaran City,0,0,0,3.3318190574645996,0,0,4997.728586196899,13327.276229858398,33318.190574645996,0,0,0,0,0,0,0,0,0
253,PHL.15.44_1,Bohol,Talibon,105816.732078125,97017.252796875,8799.479281250009,411.691162109375,21.373981496625447,135269.5643130859,617536.7431640625,1646764.6484375,4116911.62109375,0.21904698920424967,0.08214262095159362,0.03285704838063745,16.339725494384766,0.27190205454826355,16.339725494384766,0.27190205454826355,0,0
254,PHL.15.45_1,Bohol,Trinidad,0,0,0,308.16522216796875,0,0,462247.8332519531,1232660.888671875,3081652.2216796875,0,0,0,4.387727737426758,0,4.387727737426758,0,0,0
255,PHL.15.46_1,Bohol,Tubigon,0,0,0,75.23065948486328,0,0,112845.98922729492,300922.6379394531,752306.5948486328,0,0,0,0,0,0,0,0,0
256,PHL.15.47_1,Bohol,Ubay,2233870.905,1798987.4799999995,434883.4250000003,1073.1749267578125,405.2306983297068,6685224.153215577,1609762.3901367188,4292699.70703125,10731749.267578125,4.152926043108632,1.5573472661657368,0.6229389064662948,68.39244842529297,33.701698303222656,66.7713851928711,33.701698303222656,1.621063232421875,0
257,PHL.15.48_1,Bohol,Valencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,PHL.16.1_1,Bukidnon,Baungon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,PHL.16.2_1,Bukidnon,Cabanglasan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,PHL.16.3_1,Bukidnon,Damulog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,PHL.16.4_1,Bukidnon,Dangcagan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,PHL.16.5_1,Bukidnon,Don Carlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,PHL.16.6_1,Bukidnon,Impasug-Ong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,PHL.16.7_1,Bukidnon,Kadingilan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,PHL.16.8_1,Bukidnon,Kalilangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,PHL.16.9_1,Bukidnon,Kibawe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,PHL.16.10_1,Bukidnon,Kitaotao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,PHL.16.11_1,Bukidnon,Lantapan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,PHL.16.12_1,Bukidnon,Libona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,PHL.16.13_1,Bukidnon,Malaybalay City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,PHL.16.14_1,Bukidnon,Malitbog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,PHL.16.15_1,Bukidnon,Manolo Fortich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,PHL.16.16_1,Bukidnon,Maramag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,PHL.16.17_1,Bukidnon,Pangantucan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,PHL.16.18_1,Bukidnon,Quezon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,PHL.16.19_1,Bukidnon,San Fernando,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,PHL.16.20_1,Bukidnon,Sumilao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,PHL.16.21_1,Bukidnon,Talakag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,PHL.16.22_1,Bukidnon,Valencia City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,PHL.17.1_1,Bulacan,Angat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,PHL.17.2_1,Bulacan,Balagtas,1353139.6882500001,1353139.6882500001,0,0,0,0,0,0,0,0,0,0,51.59088897705078,34.794952392578125,51.59088897705078,34.794952392578125,0,0
282,PHL.17.3_1,Bulacan,Baliuag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,PHL.17.4_1,Bulacan,Bocaue,8763849.120000001,8735865.742999999,27983.37700000219,0,27983377000002.188,430173.092499333,0,0,0,430173092499333,430173092499333,430173092499333,51.772743225097656,131.86386108398438,51.772743225097656,131.86386108398438,0,0
284,PHL.17.5_1,Bulacan,Bulacan,7516552.157000001,7481975.677000001,34576.479999999516,0,34576479999999.51,531525.2454819862,0,0,0,531525245481986.2,531525245481986.2,531525245481986.2,98.709930419921875,79.42832946777344,98.709930419921875,79.42832946777344,0,0
285,PHL.17.6_1,Bulacan,Bustos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,PHL.17.7_1,Bulacan,Calumpit,121631.64206249999,120983.45003124997,648.1920312500151,0,648192031250.0151,9964.300256406563,0,0,0,9964300256406.5625,9964300256406.5625,9964300256406.5625,0.4849419891834259,0.8358711004257202,0.4849419891834259,0.8358711004257202,0,0
287,PHL.17.8_1,Bulacan,Doña Remedios Trinidad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,PHL.17.9_1,Bulacan,Guiguinto,232370.36362499997,232370.36362499997,0,0,0,0,0,0,0,0,0,0,9.5238800048828125,5.86534309387207,9.5238800048828125,5.86534309387207,0,0
289,PHL.17.10_1,Bulacan,Hagonoy,2780224.8285000003,2706782.7010000004,73442.12749999994,0,73442127499999.94,1128985.508303834,0,0,0,1128985508303833.8,1128985508303833.8,1128985508303833.8,74.5477066040039,31.833545684814453,74.5477066040039,31.833545684814453,0,0
290,PHL.17.11_1,Bulacan,Malolos City,9601789.254,8729360.440000001,872428.8139999993,0,872428813999999.25,13411369.21765646,0,0,0,13411369217656458,13411369217656458,13411369217656458,129.76402282714844,66.866607666015625,129.76402282714844,66.866607666015625,0,0
291,PHL.17.12_1,Bulacan,Marilao,993366.53875,985956.6752500001,7409.863499999861,0,7409863499999.86,113907.76376963446,0,0,0,113907763769634.45,113907763769634.45,113907763769634.45,1.5303571224212646,2.6772069931030273,1.5303571224212646,2.6772069931030273,0,0
292,PHL.17.13_1,Bulacan,Meycauayan City,15925035.658,15741993.702,183041.95600000024,0,183041956000000.22,2813803.5044748452,0,0,0,2813803504474845,2813803504474845,2813803504474845,91.481170654296875,150.56683349609375,91.481170654296875,150.56683349609375,0,0
293,PHL.17.14_1,Bulacan,Norzagaray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,PHL.17.15_1,Bulacan,Obando,168157.09368750002,160155.52321874996,8001.570468750055,70.077728271484375,114.18136212623216,123003.75016901211,105116.59240722656,280310.9130859375,700777.28271484375,1.1701649316455187,0.43881184936706946,0.1755247397468278,0.09007920324802399,0.07357776165008545,0.09007920324802399,0.07357776165008545,0,0
295,PHL.17.16_1,Bulacan,Pandi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,PHL.17.17_1,Bulacan,Paombong,6053265.197,4820468.934,1232796.2629999993,120.27252960205078,10250.023567966751,18951100.179091655,180408.79440307617,481090.1184082031,1202725.2960205078,105.04532354864247,39.39199633074092,15.75679853229637,103.01004028320312,55.6761589050293,103.01004028320312,55.6761589050293,0,0
297,PHL.17.18_1,Bulacan,Plaridel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,PHL.17.19_1,Bulacan,Pulilan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,PHL.17.20_1,Bulacan,San Ildefonso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,PHL.17.21_1,Bulacan,San Jose del Monte City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,PHL.17.22_1,Bulacan,San Miguel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,PHL.17.23_1,Bulacan,San Rafael,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,PHL.17.24_1,Bulacan,Santa Maria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,PHL.18.1_1,Cagayan,Abulug,264893.413375,244935.94309375001,19957.47028124999,412.0136413574219,48.43885803270499,306795.234518985,618020.4620361328,1648054.5654296875,4120136.4135742188,0.4964159819372584,0.1861559932264719,0.07446239729058876,21.277183532714844,2.058229446411133,19.23454475402832,2.058229446411133,2.0426387786865234,0
305,PHL.18.2_1,Cagayan,Alcala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,PHL.18.3_1,Cagayan,Allacapan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,PHL.18.4_1,Cagayan,Amulung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,PHL.18.5_1,Cagayan,Aparri,2959802.153,2861604.2275000005,98197.92549999943,1455.664794921875,67.45916081955508,1509542.80069023,2183497.1923828125,5822659.1796875,14556647.94921875,0.6913417640088156,0.2592531615033059,0.10370126460132235,118.1788558959961,40.78231430053711,118.1788558959961,40.78231430053711,0,0
309,PHL.18.6_1,Cagayan,Baggao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,PHL.18.7_1,Cagayan,Ballesteros,0,0,0,28.19283103942871,0,0,42289.24655914307,112771.32415771484,281928.3103942871,0,0,0,0,0,0,0,0,0
311,PHL.18.8_1,Cagayan,Buguey,0,0,0,648.2598876953125,0,0,972389.83154296875,2593039.55078125,6482598.876953125,0,0,0,14.968660354614258,0,14.968660354614258,0,0,0
312,PHL.18.9_1,Cagayan,Calayan,0,0,0,0,0,0,0,0,0,0,0,0,3.127927780151367,0,3.127927780151367,0,0,0
313,PHL.18.10_1,Cagayan,Camalaniugan,214923.02106250005,213117.11678125,1805.9042812500556,0,1805904281250.0554,27761.175122754517,0,0,0,27761175122754.516,27761175122754.516,27761175122754.516,5.395114421844482,1.0686661005020142,5.395114421844482,1.0686661005020142,0,0
314,PHL.18.11_1,Cagayan,Claveria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,PHL.18.12_1,Cagayan,Enrile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,PHL.18.13_1,Cagayan,Gattaran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,PHL.18.14_1,Cagayan,Gonzaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,PHL.18.15_1,Cagayan,Iguig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,PHL.18.16_1,Cagayan,Lal-Lo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,PHL.18.17_1,Cagayan,Lasam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,PHL.18.18_1,Cagayan,Pamplona,0,0,0,708.0064697265625,0,0,1062009.7045898438,2832025.87890625,7080064.697265625,0,0,0,10.324174880981445,0,4.851055145263672,0,5.473119735717773,0
322,PHL.18.19_1,Cagayan,Peñablanca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,PHL.18.20_1,Cagayan,Piat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,PHL.18.21_1,Cagayan,Rizal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,PHL.18.22_1,Cagayan,Sanchez-Mira,327203.0094375001,327203.0094375001,0,0,0,0,0,0,0,0,0,0,3.4886391162872314,5.528421401977539,3.4886391162872314,5.528421401977539,0,0
326,PHL.18.23_1,Cagayan,Santa Ana,0,0,0,505.85394287109375,0,0,758780.9143066406,2023415.771484375,5058539.4287109375,0,0,0,0,0,0,0,0,0
327,PHL.18.24_1,Cagayan,Santa Praxedes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,PHL.18.25_1,Cagayan,Santa Teresita,0,0,0,188.64149475097656,0,0,282962.24212646484,754565.97900390625,1886414.9475097656,0,0,0,0,0,0,0,0,0
329,PHL.18.26_1,Cagayan,Santo Niño,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,PHL.18.27_1,Cagayan,Solana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,PHL.18.28_1,Cagayan,Tuao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,PHL.18.29_1,Cagayan,Tuguegarao City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,PHL.19.1_1,Camarines Norte,Basud,1584.6074560546872,1029.9948743896484,554.6125816650388,156.0220184326172,3.5547071319588452,8525.754750538863,234033.02764892578,624088.07373046875,1560220.1843261719,0.03642970753396565,0.013661140325237119,0.005464456130094848,0,0,0,0,0,0
334,PHL.19.2_1,Camarines Norte,Capalonga,2184916.1240000003,1782636.5075000003,402279.6165,864.43133544921875,465.36908138683737,6184023.703759456,1296647.0031738281,3457725.341796875,8644313.3544921875,4.769242275363072,1.788465853261152,0.7153863413044608,12.058684349060059,19.031661987304688,12.058684349060059,19.031661987304688,0,0
335,PHL.19.3_1,Camarines Norte,Daet,4023535.885,2970837.0445,1052698.8405,110.52236938476562,9524.758167599543,16182561.371642588,165783.55407714844,442089.4775390625,1105223.6938476562,97.6125856495508,36.60471961858155,14.641887847432619,40.143455505371094,25.912208557128906,40.143455505371094,25.912208557128906,0,0
336,PHL.19.4_1,Camarines Norte,Jose Panganiban,0,0,0,576.017578125,0,0,864026.3671875,2304070.3125,5760175.78125,0,0,0,0,0,0,0,0,0
337,PHL.19.5_1,Camarines Norte,Labo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,PHL.19.6_1,Camarines Norte,Mercedes,2584950.868,2090159.55,494791.31799999974,134.98599243164062,3665.5012056200653,7606155.304481805,202478.98864746094,539943.9697265625,1349859.9243164062,37.565158514916284,14.086934443093607,5.634773777237443,41.049808502197266,9.634577751159668,41.049808502197266,9.634577751159668,0,0
339,PHL.19.7_1,Camarines Norte,Paracale,0,0,0,655.18060302734375,0,0,982770.9045410156,2620722.412109375,6551806.0302734375,0,0,0,0,0,0,0,0,0
340,PHL.19.8_1,Camarines Norte,San Lorenzo Ruiz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,PHL.19.9_1,Camarines Norte,San Vicente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,PHL.19.10_1,Camarines Norte,Santa Elena,0,0,0,1094.38818359375,0,0,1641582.275390625,4377552.734375,10943881.8359375,0,0,0,39.07082748413086,0,39.07082748413086,0,0,0
343,PHL.19.11_1,Camarines Norte,Talisay,6686.906554687501,4604.819461914062,2082.0870927734386,0.30392414331436157,6850.68014033965,32006.78186736453,455.88621497154236,1215.6965732574463,3039.2414331436157,70.20782997214005,26.327936239552518,10.531174495821007,0.033588897436857224,0.035232916474342346,0.033588897436857224,0.035232916474342346,0,0
344,PHL.19.12_1,Camarines Norte,Vinzons,0,0,0,1199.1767578125,0,0,1798765.13671875,4796707.03125,11991767.578125,0,0,0,0,0,0,0,0,0
345,PHL.20.1_1,Camarines Sur,Baao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,PHL.20.2_1,Camarines Sur,Balatan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,PHL.20.4_1,Camarines Sur,Bato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,PHL.20.3_1,Camarines Sur,Bato Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,PHL.20.5_1,Camarines Sur,Bombon,51077.548906250006,44629.61525,6447.933656250003,197.73516845703125,32.60893702705783,99120.54435529272,296602.7526855469,790940.673828125,1977351.6845703125,0.33418619165810176,0.12531982187178814,0.05012792874871526,4.425138473510742,1.7131959199905396,4.313152313232422,1.7042313814163208,0.11198616027832031,0.00896453857421875
350,PHL.20.7_1,Camarines Sur,Buhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
